src,dest
Group BREST_P62_L61LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,BREST_P62_L61LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30
Group BREST_P62_L62LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,BREST_P62_L62LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30
Group BREST_P71_BC71_HT_DJ_OP63_Disjoncteurs_DJ_50,BREST_P71_BC71_HT_DJ_OP63_Disjoncteurs_DJ_50
Group BREST_P71_BC71_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,BREST_P71_BC71_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60
Group BREST_P71_BO71_HT_SansType_Controles_Commande_Local_FondPoste_Analogique,BREST_P71_BO71_HT_SansType_Controles_Commande_Local_FondPoste_Analogique
Group BREST_P71_L71LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,BREST_P71_L71LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique
Group BREST_P71_L71LILLE_HT_DJ_FXT_72_Disjoncteurs_DJ_35,BREST_P71_L71LILLE_HT_DJ_FXT_72_Disjoncteurs_DJ_35
Group BREST_P71_L71LILLE_HT_Electre_Controles_Commande_Local_Tranche_Analogique,BREST_P71_L71LILLE_HT_Electre_Controles_Commande_Local_Tranche_Analogique
Group BREST_P71_L71LILLE_HT_S_5930_Rep_A1_Sectionneurs_SA_40,BREST_P71_L71LILLE_HT_S_5930_Rep_A1_Sectionneurs_SA_40
Group BREST_P71_L71LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,BREST_P71_L71LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30
Group BREST_P71_L71PARIS_HT_DJ_FXT_72_Disjoncteurs_DJ_35,BREST_P71_L71PARIS_HT_DJ_FXT_72_Disjoncteurs_DJ_35
Group BREST_P71_L71PARIS_HT_Electre_Controles_Commande_Local_Tranche_Analogique,BREST_P71_L71PARIS_HT_Electre_Controles_Commande_Local_Tranche_Analogique
Group BREST_P71_L71PARIS_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45,BREST_P71_L71PARIS_HT_S_SPE_72_2_Rep_LT_Sectionneurs_SA_45
Group BREST_P71_L71PARIS_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30,BREST_P71_L71PARIS_HT_TC_SDA_72_90_Transformateurs_de_Mesure_TDM>=30
Group BREST_P71_L72LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique,BREST_P71_L72LILLE_HT_Daphnee_Controles_Commande_Local_Tranche_Analogique
Group BREST_P71_L72LILLE_HT_DJ_FXT_72_Disjoncteurs_DJ_35,BREST_P71_L72LILLE_HT_DJ_FXT_72_Disjoncteurs_DJ_35
Group BREST_P71_L72LILLE_HT_Electre_Controles_Commande_Local_Tranche_Analogique,BREST_P71_L72LILLE_HT_Electre_Controles_Commande_Local_Tranche_Analogique
Group BREST_P71_L72LILLE_HT_S_5930_Rep_A1_Sectionneurs_SA_40,BREST_P71_L72LILLE_HT_S_5930_Rep_A1_Sectionneurs_SA_40
Group BREST_P71_L72LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,BREST_P71_L72LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30
Group BREST_P71_Y761_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40,BREST_P71_Y761_HT_DJ_HPGE_9_12E_Disjoncteurs_DJ_40
Group BREST_P71_Y761_HT_Electre_Controles_Commande_Local_Tranche_Analogique,BREST_P71_Y761_HT_Electre_Controles_Commande_Local_Tranche_Analogique
Group BREST_P71_Y761_HT_S_5361_Rep_LT_Sectionneurs_SA_50,BREST_P71_Y761_HT_S_5361_Rep_LT_Sectionneurs_SA_50
Group BREST_P71_Y761_HT_TT_VTS72_33_70P1_Transformateurs_de_Mesure_TDM_50,BREST_P71_Y761_HT_TT_VTS72_33_70P1_Transformateurs_de_Mesure_TDM_50
Group BREST_P72_BC71_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60,BREST_P72_BC71_HT_S_SR_16200_Rep_A1_Sectionneurs_SA_60
Group BREST_P72_L71LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,BREST_P72_L71LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30
Group BREST_P72_L72LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30,BREST_P72_L72LILLE_HT_TC_GIF72_5_58_J_2_1_Transformateurs_de_Mesure_TDM<=30
Group BRESTL31LILLE,BRESTL31LILLE_10_2_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_10_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_10_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_1_1_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_1_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_1_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_2_3_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_2_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_2_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_3_4_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_3_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_3_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_4_5_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_4_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_4_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_5_6_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_5_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_5_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_6_7_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_6_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_6_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_7_8_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_7_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_7_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_8_9_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_8_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_8_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE,BRESTL31LILLE_9_10_Pylones_Bois
Group BRESTL31LILLE,BRESTL31LILLE_9_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE,BRESTL31LILLE_9_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_10_2_Pylones_Bois,BRESTL31LILLE_10_2_Pylones_Bois
Group BRESTL31LILLE_10_Lignes_Aeriennes_Homogene,BRESTL31LILLE_10_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_10_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_10_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_1_1_Pylones_Bois,BRESTL31LILLE_1_1_Pylones_Bois
Group BRESTL31LILLE_1_Lignes_Aeriennes_Homogene,BRESTL31LILLE_1_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_1_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_1_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_2_3_Pylones_Bois,BRESTL31LILLE_2_3_Pylones_Bois
Group BRESTL31LILLE_2_Lignes_Aeriennes_Homogene,BRESTL31LILLE_2_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_2_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_2_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_3_4_Pylones_Bois,BRESTL31LILLE_3_4_Pylones_Bois
Group BRESTL31LILLE_3_Lignes_Aeriennes_Homogene,BRESTL31LILLE_3_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_3_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_3_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_4_5_Pylones_Bois,BRESTL31LILLE_4_5_Pylones_Bois
Group BRESTL31LILLE_4_Lignes_Aeriennes_Homogene,BRESTL31LILLE_4_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_4_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_4_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_5_6_Pylones_Bois,BRESTL31LILLE_5_6_Pylones_Bois
Group BRESTL31LILLE_5_Lignes_Aeriennes_Homogene,BRESTL31LILLE_5_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_5_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_5_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_6_7_Pylones_Bois,BRESTL31LILLE_6_7_Pylones_Bois
Group BRESTL31LILLE_6_Lignes_Aeriennes_Homogene,BRESTL31LILLE_6_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_6_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_6_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_7_8_Pylones_Bois,BRESTL31LILLE_7_8_Pylones_Bois
Group BRESTL31LILLE_7_Lignes_Aeriennes_Homogene,BRESTL31LILLE_7_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_7_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_7_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_8_9_Pylones_Bois,BRESTL31LILLE_8_9_Pylones_Bois
Group BRESTL31LILLE_8_Lignes_Aeriennes_Homogene,BRESTL31LILLE_8_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_8_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_8_Lignes_Souterraines_HuileFluide
Group BRESTL31LILLE_9_10_Pylones_Bois,BRESTL31LILLE_9_10_Pylones_Bois
Group BRESTL31LILLE_9_Lignes_Aeriennes_Homogene,BRESTL31LILLE_9_Lignes_Aeriennes_Homogene
Group BRESTL31LILLE_9_Lignes_Souterraines_HuileFluide,BRESTL31LILLE_9_Lignes_Souterraines_HuileFluide
Group BRESTL31PARIS_10_12_Pylones_Beton,BRESTL31PARIS_10_12_Pylones_Beton
Group BRESTL31PARIS_10_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_10_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_10_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_10_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_10_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_10_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_1_11_Pylones_Beton,BRESTL31PARIS_1_11_Pylones_Beton
Group BRESTL31PARIS_1_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_1_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_1_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_1_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_1_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_1_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_2_13_Pylones_Beton,BRESTL31PARIS_2_13_Pylones_Beton
Group BRESTL31PARIS_2_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_2_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_2_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_2_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_2_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_2_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_3_14_Pylones_Beton,BRESTL31PARIS_3_14_Pylones_Beton
Group BRESTL31PARIS_3_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_3_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_3_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_3_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_3_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_3_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_4_15_Pylones_Beton,BRESTL31PARIS_4_15_Pylones_Beton
Group BRESTL31PARIS_4_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_4_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_4_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_4_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_4_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_4_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_5_16_Pylones_Beton,BRESTL31PARIS_5_16_Pylones_Beton
Group BRESTL31PARIS_5_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_5_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_5_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_5_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_5_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_5_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_6_17_Pylones_Beton,BRESTL31PARIS_6_17_Pylones_Beton
Group BRESTL31PARIS_6_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_6_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_6_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_6_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_6_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_6_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_7_18_Pylones_Beton,BRESTL31PARIS_7_18_Pylones_Beton
Group BRESTL31PARIS_7_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_7_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_7_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_7_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_7_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_7_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_8_19_Pylones_Beton,BRESTL31PARIS_8_19_Pylones_Beton
Group BRESTL31PARIS_8_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_8_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_8_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_8_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_8_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_8_Lignes_Souterraines_PapierImpregne
Group BRESTL31PARIS_9_20_Pylones_Beton,BRESTL31PARIS_9_20_Pylones_Beton
Group BRESTL31PARIS_9_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_9_Lignes_Aeriennes_AluminiumAcier
Group BRESTL31PARIS_9_Lignes_Aeriennes_AluminiumAcier,BRESTL31PARIS_9_Lignes_Aeriennes_AluminiumAcier_Agent
Group BRESTL31PARIS_9_Lignes_Souterraines_PapierImpregne,BRESTL31PARIS_9_Lignes_Souterraines_PapierImpregne
Group BRESTL32LILLE_10_22_Pylones_Bois,BRESTL32LILLE_10_22_Pylones_Bois
Group BRESTL32LILLE_10_Lignes_Aeriennes_Homogene,BRESTL32LILLE_10_Lignes_Aeriennes_Homogene
Group BRESTL32LILLE_10_Lignes_Souterraines_HuileFluide,BRESTL32LILLE_10_Lignes_Souterraines_HuileFluide
Group BRESTL32LILLE_1_21_Pylones_Bois,BRESTL32LILLE_1_21_Pylones_Bois
Group BRESTL32LILLE_1_Lignes_Aeriennes_Homogene,BRESTL32LILLE_1_Lignes_Aeriennes_Homogene
Group BRESTL32LILLE_1_Lignes_Souterraines_HuileFluide,BRESTL32LILLE_1_Lignes_Souterraines_HuileFluide
Group BRESTL32LILLE_2_23_Pylones_Bois,BRESTL32LILLE_2_23_Pylones_Bois
Group BRESTL32LILLE_2_Lignes_Aeriennes_Homogene,BRESTL32LILLE_2_Lignes_Aeriennes_Homogene
Group BRESTL32LILLE_2_Lignes_Souterraines_HuileFluide,BRESTL32LILLE_2_Lignes_Souterraines_HuileFluide
Group BRESTL32LILLE_3_24_Pylones_Bois,BRESTL32LILLE_3_24_Pylones_Bois
Group BRESTL32LILLE_3_Lignes_Aeriennes_Homogene,BRESTL32LILLE_3_Lignes_Aeriennes_Homogene
Group BRESTL32LILLE_3_Lignes_Souterraines_HuileFluide,BRESTL32LILLE_3_Lignes_Souterraines_HuileFluide
Group BRESTL32LILLE_4_25_Pylones_Bois,BRESTL32LILLE_4_25_Pylones_Bois
Group BRESTL32LILLE_4_Lignes_Aeriennes_Homogene,BRESTL32LILLE_4_Lignes_Aeriennes_Homogene
Group BRESTL32LILLE_4_Lignes_Souterraines_HuileFluide,BRESTL32LILLE_4_Lignes_Souterraines_HuileFluide
Group BRESTL32LILLE_5_26_Pylones_Bois,BRESTL32LILLE_5_26_Pylones_Bois
Group BRESTL32LILLE_5_Lignes_Aeriennes_Homogene,BRESTL32LILLE_5_Lignes_Aeriennes_Homogene
Group BRESTL32LILLE_5_Lignes_Souterraines_HuileFluide,BRESTL32LILLE_5_Lignes_Souterraines_HuileFluide
Group BRESTL32LILLE_6_27_Pylones_Bois,BRESTL32LILLE_6_27_Pylones_Bois
Group BRESTL32LILLE_6_Lignes_Aeriennes_Homogene,BRESTL32LILLE_6_Lignes_Aeriennes_Homogene
Group BRESTL32LILLE_6_Lignes_Souterraines_HuileFluide,BRESTL32LILLE_6_Lignes_Souterraines_HuileFluide
Group BRESTL32LILLE_7_28_Pylones_Bois,BRESTL32LILLE_7_28_Pylones_Bois
Group BRESTL32LILLE_7_Lignes_Aeriennes_Homogene,BRESTL32LILLE_7_Lignes_Aeriennes_Homogene
Group BRESTL32LILLE_7_Lignes_Souterraines_HuileFluide,BRESTL32LILLE_7_Lignes_Souterraines_HuileFluide
Group BRESTL32LILLE_8_29_Pylones_Bois,BRESTL32LILLE_8_29_Pylones_Bois
Group BRESTL32LILLE_8_Lignes_Aeriennes_Homogene,BRESTL32LILLE_8_Lignes_Aeriennes_Homogene
